Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2bfchNTrVGPD0S11hiQQ9h,"火","也許明天","A-Mei Chang",2004-09-23,197000,34,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-07T16:48:42Z,"mandopop,taiwanese pop,c-pop,malay pop","WM Hong Kong",0.836,0.706,4,-4.691,0,0.0541,0.0263,0,0.355,0.744,115.007,4
spotify:track:1KlVJebZrrMSMxcEKOV5w5,"給我一首歌的時間","魔杰座","Jay Chou",2008-11-09,251560,0,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-17T14:34:06Z,"mandopop,c-pop,taiwanese pop,gufeng,malay pop,cantopop,chinese r&b","JVR",0.756,0.635,1,-5.369,1,0.0282,0.272,0,0.146,0.519,118.004,4
spotify:track:2DcmVSLAg0ZzfOQxDshZHY,"給我一個理由忘記","寂寞不痛","A-Lin",2011-07-08,285546,66,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-17T14:35:34Z,"mandopop,taiwanese pop,c-pop,gufeng,malay pop","Avex Taiwan Inc.",0.399,0.512,8,-5.801,1,0.0357,0.583,0,0.104,0.197,133.175,4
spotify:track:6G2IcPtB3fvF4RLyanDBQQ,"幸福了 然後呢","幸福了 然後呢 (影音慶功版)","A-Lin",2013-02-08,307706,60,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-09-19T05:06:50Z,"mandopop,taiwanese pop,c-pop,gufeng,malay pop","Avex Taiwan Inc.",0.546,0.701,1,-4.699,1,0.0401,0.103,0,0.087,0.281,135.848,4
spotify:track:5eDJH4MfpRQM9S9WTiu7yU,"11 (with Hooleeger)","11 (with Hooleeger)","隊長;黃禮格",2022-01-01,234817,61,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-10-22T16:23:15Z,"chinese r&b,mandopop,c-pop,chinese hip hop","Sony Music Entertainment",0.483,0.736,7,-4.84,1,0.0604,0.0774,0,0.125,0.531,148.054,4
spotify:track:4vBoopG4WzohMju1GUmwoi,"失落沙洲","徐佳瑩LaLa首張創作專輯","LaLa Hsu",2009-05-29,299346,10,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2024-02-21T17:06:28Z,"mandopop,taiwanese pop,c-pop,gufeng,malay pop","亞神音樂娛樂AsiaMuse",0.422,0.366,7,-7.181,1,0.0333,0.728,0,0.112,0.224,80.197,4
spotify:track:2X8dqN4Jd4A7vnh1GHzPk0,"二十二","黑色柳丁","David Tao",2002-06-29,261906,57,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2024-07-26T06:24:24Z,"mandopop,chinese r&b,c-pop,taiwanese pop,malay pop","Gold Typhoon Taiwan",0.678,0.539,5,-5.228,1,0.025,0.63,0,0.123,0.441,93.015,4
spotify:track:6vhqBl2CnN0yPChj7KT7Vt,"失蹤","林憶蓮","Sandy Lam",2000,200666,44,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2024-08-01T13:32:48Z,"cantopop,mandopop,c-pop,taiwanese pop","Gold Typhoon Taiwan",0.612,0.571,0,-6.484,1,0.029,0.263,0,0.0871,0.26,123.978,4
spotify:track:3OXHwY8gI2QUh0QliXBwrI,"愛, 很簡單","陶喆同名專輯","David Tao",1997-12-06,269533,67,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2024-08-01T13:33:03Z,"mandopop,chinese r&b,c-pop,taiwanese pop,malay pop","Gold Typhoon Taiwan",0.554,0.39,1,-10.28,1,0.0303,0.569,0,0.261,0.292,137.64,4
spotify:track:73mPm5Drtp0hDsyio1vPWE,"途中","途中","Jane Huang",2012-01-01,237520,57,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2024-09-04T11:00:31Z,"taiwanese pop,mandopop,c-pop","Universal Music Taiwan",0.504,0.569,8,-5.662,1,0.0309,0.238,0,0.187,0.45,172.044,4
spotify:track:0NAcDn6U2GB2Arhspmh38S,"淚橋","淚橋","Wu Bai",2003-12-07,225186,62,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2024-10-08T17:15:30Z,"chinese rock,taiwanese pop,mandopop,chinese indie,taiwanese indie,c-pop","Avex Taiwan Inc.",0.583,0.599,7,-5.437,1,0.0264,0.0964,0,0.102,0.407,139.977,4
spotify:track:2eYxAPzrb6nPPMdm5F4uX1,"別問很可怕","You'll Never Know / 別問很可怕","J.Sheon",2017-04-05,248258,51,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2024-10-09T13:12:48Z,"chinese r&b,mandopop,chinese hip hop,c-pop,taiwanese indie,taiwanese pop,chinese indie","Sony Music Entertainment",0.792,0.468,0,-8.765,1,0.0513,0.387,0,0.112,0.355,125.876,3
spotify:track:6tQI5p9KkqpAxyKBxi8Oai,"迷宮","迷宮","step.jad",2023-03-30,217092,56,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-09T18:09:00Z,"chinese r&b,chinese hip hop,c-pop,mandopop,chinese indie","WM China",0.643,0.462,6,-10.291,0,0.0393,0.324,0,0.353,0.205,123.887,3
spotify:track:5tZbcQ5PYID0xB0VNblmrK,"雨天","My Story 2006 新歌+精選","Stefanie Sun",2007-05-15,241866,64,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-15T07:05:20Z,"mandopop,taiwanese pop,c-pop,malay pop,cantopop","WM Taiwan",0.503,0.383,1,-9.151,1,0.0294,0.73,0,0.057,0.417,115.749,4
spotify:track:7z2M7DsEjZjwXBkWG3zd21,"我懷念的","逆光","Stefanie Sun",2007,289066,70,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-21T17:25:14Z,"mandopop,taiwanese pop,c-pop,malay pop,cantopop","WM Taiwan",0.434,0.391,4,-8.016,1,0.0341,0.755,0,0.109,0.283,139.972,4
spotify:track:426nUdWHhi01FIBgPRsyMx,"你就不要想起我","稍息立正我愛你電視原聲帶","Hebe Tien",2017-08-11,281757,44,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-21T17:28:18Z,"mandopop,c-pop,taiwanese pop,malay pop","HIM International Music Inc.",0.59,0.446,9,-6.342,0,0.0263,0.583,0,0.307,0.159,111.833,4
spotify:track:5miH0BWhRVTvHAwmnoeyXH,"不該","周杰倫的床邊故事","Jay Chou;A-Mei Chang",2016-06-24,290133,65,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-21T17:29:07Z,"mandopop,c-pop,taiwanese pop,gufeng,malay pop,cantopop,chinese r&b","Universal Music Taiwan (JVR)",0.4,0.622,6,-6.598,0,0.0309,0.194,0,0.118,0.189,149.851,4
spotify:track:4XrWar13kLO1jr535AzKrQ,"我不難過","未完成","Stefanie Sun",2003,320400,67,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-21T17:48:57Z,"mandopop,taiwanese pop,c-pop,malay pop,cantopop","WM Taiwan",0.446,0.521,3,-6.804,1,0.0351,0.268,0,0.362,0.126,127.977,4
spotify:track:0GvxoZAzrqS7bFEHFHsfd4,"髮如雪","11月的蕭邦","Jay Chou",2005-11-11,301640,61,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-21T18:13:04Z,"mandopop,c-pop,taiwanese pop,gufeng,malay pop,cantopop,chinese r&b","Universal Music Taiwan (JVR)",0.716,0.699,11,-5.288,1,0.0489,0.575,0.00000137,0.364,0.377,116.065,4
spotify:track:5BlBAV9m9gOjRYD2NsDzfa,"一直很安静 - 拾忆版","一直很安静","cici_",2023-07-05,176541,27,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-21T18:15:10Z,"chinese r&b,c-pop,mandopop","金曲先生",0.574,0.249,9,-10.701,1,0.0281,0.868,0,0.359,0.24,104.057,4
spotify:track:45FXudtRNZXioqjNGvwp0I,"美丽的神话","美丽的神话","孙楠;韩红",2024-03-11,275583,0,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-21T18:20:54Z,"","孙楠 & 韩红",0.307,0.382,5,-9.443,0,0.033,0.843,0,0.116,0.184,128,4
spotify:track:0J7QQmLejnYKqTdQjkjDJG,"最炫民族风","我从草原来","凤凰传奇",2006-01-01,284533,44,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-21T18:23:25Z,"gufeng,c-pop,mandopop,chinese hip hop","TME&孔雀廊",0.792,0.895,11,-2.889,1,0.0716,0.0484,0,0.219,0.735,127.041,4
spotify:track:1b6IRkQ6owDaUYRwmHxr3W,"十年","你的陳奕迅 (國語精選)","Eason Chan",2007-10-23,205423,48,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-21T18:24:18Z,"cantopop,mandopop,c-pop,taiwanese pop","EEG",0.6,0.468,8,-9.126,1,0.0335,0.865,0.00000313,0.104,0.203,123.987,4
spotify:track:02T2R6fMzSZq4pRXtW94rH,"隱形的翅膀","百變張韶涵2007世界巡迴演唱會 -臺北場","Angela Chang",2007-08-03,229631,39,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-21T18:25:24Z,"mandopop,taiwanese pop,c-pop,malay pop","Linfair",0.44,0.37,1,-10.379,1,0.0304,0.677,0,0.153,0.163,143.962,4
spotify:track:0nTLPQIE2i1R3Sfv14HMcW,"绝对占有相对自由","如也","陳粒",2015-02-02,338000,53,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-21T19:39:13Z,"chinese indie,c-pop,mandopop,chinese rock,taiwanese indie","北京有此山文化傳媒有限公司",0.645,0.493,2,-9.352,1,0.0258,0.746,0.0025,0.0892,0.235,115.01,4
spotify:track:04GSbfB9TU0uH32b3rZbLs,"麥恩莉","回到未來","Khalil Fong",2012-11-12,288360,61,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:00:33Z,"chinese r&b,mandopop,c-pop,taiwanese pop,cantopop","WM Hong Kong",0.473,0.44,0,-8.872,1,0.0355,0.409,0,0.0994,0.519,176.772,3
spotify:track:0VTzUEuHYD8s7CgQ15cDPo,"特別的人","危險世界","Khalil Fong",2014-04-11,259079,71,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:00:51Z,"chinese r&b,mandopop,c-pop,taiwanese pop,cantopop","Fu Music Limited",0.563,0.488,11,-7.314,1,0.0349,0.332,0,0.187,0.262,139.987,4
spotify:track:2XEtdVgbgltXfzVQppAkbi,"Love Song","未來","Khalil Fong",2007-12-28,269293,62,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:01:15Z,"chinese r&b,mandopop,c-pop,taiwanese pop,cantopop","WM Hong Kong",0.627,0.408,5,-9.87,1,0.052,0.626,0,0.315,0.337,114.744,4
spotify:track:7CTitzr4eVIDCPUJi5Dr4B,"普通朋友","I'm O.K.","David Tao",1999-06-29,255133,66,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:02:45Z,"mandopop,chinese r&b,c-pop,taiwanese pop,malay pop","Gold Typhoon Taiwan",0.56,0.278,5,-10.123,1,0.0351,0.678,0,0.131,0.465,177.823,4
spotify:track:2WbhzJCLlW4Jkijprmn07h,"珠玉","珠玉","單依純",2025-05-14,202402,0,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:02:58Z,"mandopop,c-pop,chinese r&b,gufeng","北京百沐娱乐",0.328,0.357,2,-10.645,0,0.0356,0.842,0,0.0805,0.366,180.167,3
spotify:track:59lBAMCis4C6NsPdUV35Vz,"愛愛愛","愛愛愛","Khalil Fong",2006-12-31,215253,66,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:03:51Z,"chinese r&b,mandopop,c-pop,taiwanese pop,cantopop","WM Hong Kong",0.473,0.459,9,-7.348,1,0.0377,0.4,0,0.0862,0.346,66.37,4
spotify:track:4rzTxZaFsTXQN54WimO4QU,"天天","I'm O.K.","David Tao",1999-06-29,255200,61,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:04:48Z,"mandopop,chinese r&b,c-pop,taiwanese pop,malay pop","Gold Typhoon Taiwan",0.522,0.551,2,-6.908,0,0.0339,0.275,0,0.123,0.158,120.976,4
spotify:track:3TYzES2lL8BTPE4uudj0Hj,"不得不愛","高手","Will Pan;Xian Zi",2005-07-08,281413,64,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:04:57Z,"mandopop,chinese hip hop,c-pop,taiwanese pop,chinese r&b,malay pop,gufeng","Universal Music Taiwan",0.719,0.484,8,-7.898,1,0.0944,0.751,0,0.0776,0.438,79.995,4
spotify:track:0oE2ojWoZcNmGABQi8l1xk,"處處吻","電光幻影","Miriam Yeung",2004,199041,47,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:05:32Z,"cantopop,c-pop,mandopop","Gold Typhoon Hong Kong",0.758,0.794,1,-4.734,0,0.0405,0.364,0,0.099,0.77,119.021,4
spotify:track:7txxlRXT1wL96udmCFVqnj,"喜歡寂寞","你在煩惱什麼","sodagreen",2011-11-11,264653,55,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:07:00Z,"mandopop,taiwanese pop,c-pop,malay pop,chinese rock,taiwanese indie","F67林暐哲音樂社",0.376,0.541,11,-7.702,1,0.0297,0.483,0,0.116,0.204,136.189,4
spotify:track:13bw75oRjvxMv9VGIeM32i,"愛我還是他","太平盛世","David Tao",2005-08-01,292666,67,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:07:27Z,"mandopop,chinese r&b,c-pop,taiwanese pop,malay pop","Gold Typhoon Taiwan",0.465,0.391,11,-8.029,1,0.0304,0.758,0,0.112,0.152,133.025,4
spotify:track:5xiVa4bNFIMP6dYNm2Ri9m,"愛在西元前","范特西","Jay Chou",2001-09-14,234253,58,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:09:05Z,"mandopop,c-pop,taiwanese pop,gufeng,malay pop,cantopop,chinese r&b","Universal Music Taiwan (JVR)",0.772,0.693,8,-8.284,1,0.0353,0.157,0.0000196,0.145,0.723,126.839,4
spotify:track:1BRoZRAK2XdrSgJ0AJu3eM,"星晴","杰倫","Jay Chou",2000-11-16,259400,55,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:10:07Z,"mandopop,c-pop,taiwanese pop,gufeng,malay pop,cantopop,chinese r&b","Universal Music Taiwan (JVR)",0.76,0.333,7,-10.376,1,0.0312,0.724,0.00000854,0.224,0.242,88.965,4
spotify:track:4VGvaHir2FQ4WMKn3GS9AS,"願與愁","願與愁","JJ Lin",2023-04-14,231586,53,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:15:52Z,"mandopop,c-pop,taiwanese pop,malay pop","就是俊傑音樂股份有限公司",0.459,0.36,4,-11.431,0,0.0412,0.889,0.0000276,0.132,0.205,143.705,4
spotify:track:1DuFU3yhIFi8kYwI3BlmnA,"孤獨娛樂","重拾_快樂","JJ Lin",2023-04-21,239865,42,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:16:31Z,"mandopop,c-pop,taiwanese pop,malay pop","就是俊傑音樂股份有限公司",0.437,0.417,10,-6.54,1,0.0304,0.884,0.00000335,0.106,0.312,119.599,4
spotify:track:3ZyidDQzBzf1U1p1Wlbsuy,"心牆","她說","JJ Lin",2010-12-08,223570,54,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:16:41Z,"mandopop,c-pop,taiwanese pop,malay pop","Ocean Butterflies",0.657,0.304,10,-9.115,1,0.0335,0.834,0,0.117,0.413,124.781,4
spotify:track:69lAYqbyHL1A0gctdLd9WV,"醉赤壁","JJ陸","JJ Lin",2008-10-18,281533,59,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:18:41Z,"mandopop,c-pop,taiwanese pop,malay pop","Ocean Butterflies",0.523,0.449,5,-7.771,0,0.0271,0.48,0,0.0806,0.451,82.041,4
spotify:track:632VyMrvhsHIsO4zq9khts,"她說","她說","JJ Lin",2010-12-08,318499,66,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:20:53Z,"mandopop,c-pop,taiwanese pop,malay pop","Ocean Butterflies",0.335,0.326,0,-7.223,1,0.0331,0.948,0,0.0619,0.326,169.267,4
spotify:track:0DHk1BgLDEddRvZ4wy5s6a,"就忘了吧","就忘了吧","1K",2022-03-22,203221,63,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:23:46Z,"mandopop,c-pop,chinese r&b","一寸光年",0.526,0.649,10,-6.004,1,0.0326,0.475,0,0.218,0.419,131.982,4
spotify:track:4FVpQlC0gOECHe84nBLkuC,"哪裡都是你","哪裡都是你","隊長",2021-12-22,222683,1,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:25:19Z,"chinese r&b,mandopop,c-pop,chinese hip hop","宏揚國際有限公司",0.544,0.401,5,-8.347,1,0.027,0.749,0.0000151,0.265,0.163,131.846,4
spotify:track:6Uq1tB2bGFXoRmET0CO3n5,"落日亲吻银光海","落日亲吻银光海","皮卡丘多多",2023-03-19,142142,36,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:27:12Z,"gufeng,c-pop,chinese r&b,mandopop","讯飞音乐",0.546,0.708,11,-7.524,1,0.0847,0.749,0.0000152,0.338,0.465,167.988,4
spotify:track:3J5iWZvRIMrTEBnYqqDETA,"指纹 - Live","《来看我们的演唱会》第三期 (Live)","Zhang Bichen;Ghost（王琳凯）",2022-12-17,265163,41,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:28:41Z,"gufeng,mandopop,c-pop,chinese r&b,chinese hip hop,chinese rock","深圳市腾讯计算机系统有限公司",0.432,0.492,0,-9.829,1,0.0517,0.513,0,0.94,0.365,130.163,4
spotify:track:4zgKaTKSLlGKwG6Xk1TkjV,"宿命","宿命","en王翊恩",2024-10-30,215384,35,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:29:13Z,"mandopop,c-pop,gufeng,chinese r&b","Sony Music Entertainment",0.406,0.721,10,-4.439,0,0.0456,0.135,0,0.139,0.199,155.368,4
spotify:track:1j793T7s8hUA2MMSHC1MVR,"最後一頁","戀習","江語晨",2010-09-10,245546,59,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:30:35Z,"mandopop,taiwanese pop,c-pop","Avex Taiwan Inc.",0.473,0.455,4,-7.881,1,0.029,0.428,0,0.315,0.283,139.837,4
spotify:track:2wxSjPX7frBeeTaoqvhU10,"小宇","OK","Zhang Zhen Yue",2007-07-06,227554,59,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:31:32Z,"mandopop,taiwanese pop,c-pop,chinese rock,taiwanese indie,chinese indie","Rock Records Co., Ltd.",0.747,0.373,11,-9.417,1,0.0286,0.715,0.000193,0.108,0.353,90.035,4
spotify:track:6nO5UyAtYeK2M8QuCB8bay,"我想念","我想念","Silence Wang",2023-07-22,224516,26,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:32:15Z,"c-pop,mandopop,gufeng,chinese r&b","大象音乐",0.542,0.508,11,-7.138,0,0.0387,0.761,0.00000116,0.186,0.433,123.75,4
spotify:track:0UxzzQWiiSLeeYjtlyjZ5i,"忽而今夏（《忽而今夏》电视剧主题曲）","忽而今夏（《忽而今夏》电视剧主题曲）","Silence Wang",2018-05-11,260720,28,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:32:26Z,"c-pop,mandopop,gufeng,chinese r&b","大象音乐",0.628,0.356,2,-10.619,1,0.0466,0.721,0,0.284,0.329,132.018,4
spotify:track:2g2ijHf5RMKd7Kk67aAsgS,"一笑倾城（《微微一笑很倾城》电视剧片头曲）","一笑倾城（《微微一笑很倾城》电视剧片头曲）","Silence Wang",2016-08-25,231910,27,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:32:59Z,"c-pop,mandopop,gufeng,chinese r&b","大象音乐",0.737,0.667,0,-7.422,1,0.03,0.0657,0.00000328,0.0895,0.375,117.99,4
spotify:track:69UjVTZ5sBkLxMicNBaQD6,"寂寞烟火","寂寞烟火","蓝心羽",2018-11-12,252053,55,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:33:49Z,"c-pop,chinese r&b,mandopop,gufeng","极韵文化",0.693,0.277,11,-12.113,1,0.035,0.887,0.00000761,0.0819,0.2,119.995,4
spotify:track:22IGcQVGVUac2be2vINVnm,"还是分开","还是分开","Leafy Zhang张叶蕾",2017-03-06,226741,51,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:34:07Z,"c-pop","上海叶探文化传媒有限公司",0.569,0.588,1,-6.135,1,0.0286,0.676,0.00000653,0.136,0.377,134.055,4
spotify:track:6qXQadMy9EilR1v4hzzPNf,"春娇与志明","大城市中央","街道办GDC;欧阳耀莹",2017-06-25,204998,60,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:37:17Z,"chinese hip hop,c-pop,cantopop,chinese r&b,mandopop","腾讯音乐人",0.639,0.891,4,-7.898,1,0.231,0.641,0,0.632,0.594,169.977,4
spotify:track:4vdX5mQE0oXkflFqsqQkUP,"愛錯","心中的日月","Leehom Wang",2004-12-01,238826,66,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:38:20Z,"mandopop,c-pop,taiwanese pop,chinese r&b,malay pop","寬魚國際股份有限公司",0.39,0.525,8,-7.239,1,0.0273,0.421,0,0.135,0.173,145.944,4
spotify:track:7jx73XfvP1tZUwKxGNFUOp,"天地龍鱗（大型紀錄片《紫禁城》主題歌）","天地龍鱗（大型紀錄片《紫禁城》主題歌）","Leehom Wang",2021-11-27,196680,45,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:40:29Z,"mandopop,c-pop,taiwanese pop,chinese r&b,malay pop","太合麥田（天津）音樂有限公司",0.628,0.675,11,-4.901,1,0.0326,0.519,0,0.173,0.427,128.105,4
spotify:track:740KtWw1r4f5Gd6UXzhYNp,"心跳","心跳","Leehom Wang",2008-12-01,263400,59,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:41:57Z,"mandopop,c-pop,taiwanese pop,chinese r&b,malay pop","寬魚國際股份有限公司",0.546,0.494,7,-6.145,1,0.0283,0.192,0,0.131,0.189,115.484,4
spotify:track:2sky5wSdKFF7nuoA8kB5dx,"你不在","不可思議","Leehom Wang",2003-10-01,273920,51,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:42:57Z,"mandopop,c-pop,taiwanese pop,chinese r&b,malay pop","寬魚國際股份有限公司",0.449,0.451,10,-7.027,1,0.0261,0.738,0,0.19,0.332,96.033,4
spotify:track:7wbrq9eKDRxvlSKtCMxwQc,"Julia","不可能錯過你","Leehom Wang",1999-06-22,273933,29,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:44:35Z,"mandopop,c-pop,taiwanese pop,chinese r&b,malay pop","Columbia",0.708,0.593,7,-5.575,1,0.0392,0.0304,0,0.172,0.759,114.029,4
spotify:track:0sgBD1tldxrhnlU2pt70Us,"愛的就是你","唯一","Leehom Wang",2001-09-23,289066,41,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:45:10Z,"mandopop,c-pop,taiwanese pop,chinese r&b,malay pop","Columbia",0.728,0.521,5,-6.729,1,0.0361,0.218,0,0.137,0.531,95.939,4
spotify:track:5QEvnCNqeDyGlWtByBBjyp,"好心分手 (feat. Leehom Wang)","不能不愛...盧巧音精選","Candy Lo;Leehom Wang",2009-07-07,180226,34,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:45:29Z,"cantopop,mandopop,c-pop,taiwanese pop,chinese r&b,malay pop","Sony BMG Music Entertainment",0.734,0.536,11,-4.686,1,0.0318,0.601,0,0.1,0.591,114.036,4
spotify:track:0C0iUK7N9BIyS78K3qLJ72,"心中的日月","心中的日月","Leehom Wang",2004-12-01,237173,49,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:46:08Z,"mandopop,c-pop,taiwanese pop,chinese r&b,malay pop","寬魚國際股份有限公司",0.662,0.571,8,-6.599,1,0.0285,0.0382,0,0.0849,0.432,126.011,4
spotify:track:60tmvqe54CVFvmKTVlnnQN,"春雨裡洗過的太陽","心跳","Leehom Wang",2008-12-01,291693,43,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:47:04Z,"mandopop,c-pop,taiwanese pop,chinese r&b,malay pop","寬魚國際股份有限公司",0.71,0.439,6,-9.448,1,0.0299,0.482,0,0.801,0.466,99.061,4
spotify:track:3HH9pAwNfQVXYVUbmHxWwn,"你不知道的事","十八般武藝","Leehom Wang",2010-08-12,278986,64,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:47:24Z,"mandopop,c-pop,taiwanese pop,chinese r&b,malay pop","寬魚國際股份有限公司",0.488,0.288,1,-9.922,1,0.0253,0.47,0,0.114,0.303,86.993,4
spotify:track:1iyF8SXGNxB1DwHxd4FTF7,"十二生肖","十二生肖","Leehom Wang",2012-12-10,202662,19,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:48:02Z,"mandopop,c-pop,taiwanese pop,chinese r&b,malay pop","寬魚國際股份有限公司",0.726,0.798,8,-5.971,1,0.0795,0.21,0,0.119,0.931,82.543,4
spotify:track:5mmt3Nf3lHbnA2VowRwN4f,"A.I. 愛","A.I. 愛","Leehom Wang",2017-12-11,207146,21,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:49:38Z,"mandopop,c-pop,taiwanese pop,chinese r&b,malay pop","寬魚國際股份有限公司",0.703,0.473,4,-5.676,0,0.0336,0.0846,0,0.346,0.519,89.975,4
spotify:track:0VGPId3riSeBV5FTRn850F,"需要人陪","十八般武藝","Leehom Wang",2010-08-12,251146,51,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:49:49Z,"mandopop,c-pop,taiwanese pop,chinese r&b,malay pop","寬魚國際股份有限公司",0.671,0.265,5,-12.373,1,0.0417,0.749,0,0.101,0.117,80.985,4
spotify:track:4fEnytRTlpvPmAX4idZOOL,"在梅邊","蓋世英雄","Leehom Wang",2005-12-30,276826,38,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:50:39Z,"mandopop,c-pop,taiwanese pop,chinese r&b,malay pop","寬魚國際股份有限公司",0.631,0.802,1,-6.198,1,0.279,0.107,0,0.484,0.511,188.019,4
spotify:track:00izIUEdcRx7Gokeca8h0R,"堅信愛會贏 - 獨唱版","堅信愛會贏 (獨唱版)","Leehom Wang",2020-02-13,295647,6,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:51:18Z,"mandopop,c-pop,taiwanese pop,chinese r&b,malay pop","寬魚國際股份有限公司",0.442,0.482,3,-5.83,1,0.031,0.473,0,0.102,0.221,141.594,4
spotify:track:0ttmVaBZTAoXnR0s8ljBAx,"找自己","I'm O.K.","David Tao",1999-06-29,304706,52,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T11:52:47Z,"mandopop,chinese r&b,c-pop,taiwanese pop,malay pop","Gold Typhoon Taiwan",0.668,0.77,1,-5.681,1,0.0389,0.0221,0.00000441,0.117,0.856,90.023,4
